,ilce,m2,isitma,site,kat,oda,yas,banyosayisi,esyali,price
8,esenler,80,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,0.0,1.0,Boş,210000.0
9,esenler,70,Kombi Doğalgaz,Hayır,Bahçe katı,1+1,7.5,1.0,Boş,168000.0
10,esenler,250,Isıtma yok,Hayır,Düz giriş,1,20.0,,Belirtilmemiş,21850000.0
11,esenler,130,Kombi Doğalgaz,Hayır,3,3+1,7.5,1.0,Belirtilmemiş,
12,esenler,90,Kombi Doğalgaz,Hayır,2,2+1,0.0,2.0,Belirtilmemiş,395000.0
13,esenler,78,Kombi Doğalgaz,Hayır,Düz giriş,1+1,15.5,1.0,Belirtilmemiş,75000.0
14,esenler,115,Kombi Doğalgaz,Hayır,Yüksek giriş,3+1,15.5,1.0,Boş,335000.0
15,esenler,135,Kombi Doğalgaz,Hayır,1,3+1,20.0,1.0,Boş,269000.0
16,esenler,110,Kombi Doğalgaz,Hayır,6,3+1,0.0,1.0,Boş,535000.0
17,esenler,100,Kombi Doğalgaz,Hayır,1,2+1,20.0,1.0,Boş,205000.0
18,esenler,100,Kombi Doğalgaz,Hayır,2,2+1,20.0,1.0,Boş,
19,esenler,105,Kombi Doğalgaz,Hayır,Yüksek giriş,3+1,7.5,1.0,Boş,320000.0
20,esenler,110,Kombi Doğalgaz,Hayır,4,3+1,1.0,1.0,Boş,540000.0
21,esenler,87,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,7.5,1.0,Belirtilmemiş,205000.0
22,esenler,92,Kombi Doğalgaz,Hayır,Kot 2,2+1,15.5,1.0,Boş,230000.0
23,esenler,60,Kombi Doğalgaz,Hayır,Bahçe katı,1+1,7.5,1.0,Belirtilmemiş,205000.0
24,esenler,90,Kombi Doğalgaz,Hayır,1,2+1,7.5,1.0,Belirtilmemiş,394000.0
25,esenler,110,Kombi Doğalgaz,Hayır,4,2+1,20.0,1.0,Boş,240000.0
26,esenler,75,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,0.0,1.0,Boş,209000.0
27,esenler,80,Kombi Doğalgaz,Hayır,4,2+1,2.0,1.0,Boş,310000.0
28,esenler,85,Kombi Doğalgaz,Hayır,Bahçe dublex,2+1,0.0,2.0,Belirtilmemiş,239000.0
29,esenler,87,Doğalgaz sobalı,Hayır,Yüksek giriş,2+1,20.0,1.0,Boş,188000.0
30,esenler,87,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,3.0,1.0,Boş,218000.0
31,esenler,65,Kombi Doğalgaz,Hayır,Bahçe katı,1+1,4.0,1.0,Boş,159000.0
32,esenler,100,Merkezi (Pay Ölçer),Hayır,3,2+1,0.0,2.0,Boş,475000.0
33,esenler,140,Kombi Doğalgaz,Hayır,2,3+1,20.0,1.0,Boş,333000.0
34,esenler,80,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,4.0,1.0,Boş,208000.0
35,esenler,80,Kombi Doğalgaz,Hayır,2,2+1,2.0,1.0,Boş,318000.0
36,esenler,60,Kombi Doğalgaz,Hayır,Bahçe katı,1+1,4.0,1.0,Belirtilmemiş,149000.0
37,esenler,90,Kombi Doğalgaz,Hayır,3,2+1,0.0,1.0,Boş,
38,esenler,110,Kombi Doğalgaz,Hayır,Yüksek giriş,3+1,0.0,1.0,Belirtilmemiş,395000.0
39,esenler,75,Kombi Doğalgaz,Hayır,2,2+1,0.0,1.0,Belirtilmemiş,275000.0
40,esenler,85,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,2.0,1.0,Boş,215000.0
41,esenler,120,Kombi Doğalgaz,Hayır,4,3+1,4.0,1.0,Boş,565000.0
42,esenler,130,Kombi Doğalgaz,Hayır,1,3+1,4.0,1.0,Boş,450000.0
43,esenler,88,Kombi Doğalgaz,Hayır,Kot 3,2+1,2.0,1.0,Boş,415000.0
44,esenler,80,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,0.0,1.0,Boş,298000.0
45,esenler,75,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,0.0,1.0,Belirtilmemiş,299000.0
46,esenler,110,Kombi Doğalgaz,Hayır,3,3+1,15.5,1.0,Boş,
47,esenler,120,Kombi Doğalgaz,Hayır,4,3+1,4.0,1.0,Boş,568000.0
48,esenler,90,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,7.5,1.0,Boş,215000.0
49,esenler,100,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,20.0,1.0,Boş,115000.0
50,esenler,115,Kombi Doğalgaz,Hayır,3,3+1,7.5,1.0,Boş,400000.0
51,esenler,110,Kombi Doğalgaz,Hayır,2,3+1,0.0,1.0,Boş,540000.0
52,esenler,65,Kombi Doğalgaz,Hayır,Yüksek giriş,1+1,3.0,1.0,Boş,250000.0
53,esenler,120,Kombi Doğalgaz,Hayır,2,3+1,15.5,1.0,Boş,415000.0
54,esenler,85,Kombi Doğalgaz,Hayır,3,2+1,7.5,1.0,Boş,348000.0
55,esenler,60,Kombi Doğalgaz,Hayır,Yüksek giriş,1+1,7.5,1.0,Boş,249000.0
56,esenler,115,Kombi Doğalgaz,Hayır,2,3+1,0.0,2.0,Belirtilmemiş,540000.0
57,esenler,85,Kombi Doğalgaz,Hayır,3,2+1,2.0,1.0,Boş,410000.0
58,esenler,110,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,2.0,1.0,Boş,250000.0
59,esenler,90,Kombi Doğalgaz,Hayır,2,2+1,3.0,1.0,Boş,345000.0
0,esenyurt,95,Kombi Doğalgaz,Hayır,1,2+1,2.0,1,Boş,225000.0
1,esenyurt,95,Kombi Doğalgaz,Hayır,1,2+1,1.0,1,Boş,199000.0
2,esenyurt,100,Kombi Doğalgaz,Hayır,1,2+1,3.0,1,Boş,269900.0
3,esenyurt,75,Kombi Doğalgaz,Evet,12,1+1,7.5,1,Boş,258000.0
4,esenyurt,125,Kombi Doğalgaz,Hayır,Bahçe katı,3+1,4.0,1,Boş,150000.0
5,esenyurt,98,Kombi Doğalgaz,Hayır,4,2+1,7.5,1,Boş,185000.0
6,esenyurt,110,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,7.5,1,Boş,124000.0
7,esenyurt,100,Merkezi Doğalgaz,Hayır,11,2+1,0.0,2,Belirtilmemiş,
8,esenyurt,145,Kombi Doğalgaz,Hayır,1,3+1,4.0,1,Belirtilmemiş,
9,esenyurt,85,Merkezi (Pay Ölçer),Hayır,5,1+1,3.0,1,Boş,360000.0
10,esenyurt,178,Merkezi (Pay Ölçer),Hayır,6,3+1,2.0,2,Boş,480000.0
11,esenyurt,155,Kombi Doğalgaz,Hayır,2,4+1,3.0,2,Boş,308000.0
12,esenyurt,135,Kombi Doğalgaz,Hayır,11,3+1,0.0,3,Boş,399000.0
13,esenyurt,105,Kombi Doğalgaz,Hayır,4,2+1,0.0,1,Belirtilmemiş,235000.0
14,esenyurt,100,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,3.0,1,Belirtilmemiş,145000.0
15,esenyurt,55,Merkezi (Pay Ölçer),Hayır,1,1+1,4.0,1,Boş,215000.0
16,esenyurt,90,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,7.5,1,Boş,155000.0
17,esenyurt,65,Kombi Doğalgaz,Hayır,Yüksek giriş,1+1,7.5,1,Belirtilmemiş,130000.0
18,esenyurt,75,Kombi Doğalgaz,Hayır,5,1+1,3.0,1,Boş,125000.0
19,esenyurt,100,Merkezi Doğalgaz,Hayır,1,2+1,2.0,1,Boş,270000.0
20,esenyurt,95,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,7.5,1,Belirtilmemiş,103000.0
21,esenyurt,125,Kombi Doğalgaz,Hayır,7,2+1,7.5,1,Boş,480000.0
22,esenyurt,150,Kombi Doğalgaz,Hayır,3,2+1,0.0,1,Boş,239000.0
23,esenyurt,110,Kombi Doğalgaz,Hayır,3,2+1,0.0,1,Boş,192000.0
24,esenyurt,105,Kombi Doğalgaz,Hayır,1,2+1,0.0,1,Boş,205000.0
25,esenyurt,140,Kombi Doğalgaz,Hayır,3,3+1,0.0,2,Boş,168000.0
26,esenyurt,85,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,0.0,2,Boş,165000.0
27,esenyurt,120,Kombi Doğalgaz,Hayır,2,3+1,0.0,2,Boş,295000.0
28,esenyurt,100,Kombi Doğalgaz,Hayır,10,2+1,4.0,1,Boş,255000.0
29,esenyurt,110,Kombi Doğalgaz,Hayır,3,2+1,0.0,1,Boş,185000.0
30,esenyurt,120,Kombi Doğalgaz,Hayır,4,2+1,0.0,2,Boş,239000.0
31,esenyurt,125,Kombi Doğalgaz,Hayır,4,2+1,4.0,1,Boş,296000.0
32,esenyurt,120,Kombi Doğalgaz,Hayır,Bahçe katı,3+1,7.5,1,Boş,150000.0
33,esenyurt,140,Kombi Doğalgaz,Hayır,3,3+1,0.0,2,Boş,172000.0
34,esenyurt,100,Kombi Doğalgaz,Hayır,1,2+1,3.0,1,Belirtilmemiş,193000.0
35,esenyurt,95,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,4.0,1,Boş,165000.0
36,esenyurt,80,Kombi Doğalgaz,Hayır,8,1+1,4.0,1,Boş,
37,esenyurt,130,Kombi Doğalgaz,Hayır,2,3+1,0.0,1,Boş,196000.0
38,esenyurt,115,Kombi Doğalgaz,Hayır,2,2+1,0.0,1,Boş,195000.0
39,esenyurt,110,Kombi Doğalgaz,Hayır,3,2+1,0.0,1,Boş,192000.0
40,esenyurt,100,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,0.0,1,Boş,210000.0
41,esenyurt,65,Kombi Doğalgaz,Hayır,19,1+1,15.5,1,Eşyalı,240000.0
42,esenyurt,95,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,4.0,1,Boş,103000.0
43,esenyurt,85,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,4.0,1,Boş,140000.0
44,esenyurt,110,Kombi Doğalgaz,Hayır,2,2+1,0.0,1,Boş,225000.0
45,esenyurt,90,Kombi Doğalgaz,Hayır,2,2+1,0.0,1,Boş,169000.0
46,esenyurt,147,Merkezi (Pay Ölçer),Hayır,Yüksek giriş,3+1,2.0,3,Boş,750000.0
47,esenyurt,136,Merkezi (Pay Ölçer),Hayır,Bahçe katı,2+1,7.5,1,Boş,570000.0
48,esenyurt,85,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,1.0,1,Boş,160000.0
49,esenyurt,90,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,4.0,1,Boş,172000.0
50,esenyurt,75,Kombi Doğalgaz,Hayır,Yüksek giriş,1+1,2.0,1,Belirtilmemiş,149000.0
51,esenyurt,143,Merkezi (Pay Ölçer),Hayır,14,3+1,0.0,2,Boş,825000.0
52,esenyurt,140,Kombi Doğalgaz,Hayır,2,3+1,3.0,2,Belirtilmemiş,330000.0
53,esenyurt,170,Merkezi Doğalgaz,Hayır,8,3+1,7.5,2,Boş,800000.0
54,esenyurt,165,Kombi Doğalgaz,Hayır,Kot 3,3+1,15.5,2,Boş,800000.0
55,esenyurt,165,Merkezi (Pay Ölçer),Hayır,9,3+1,0.0,2,Boş,825000.0
56,esenyurt,125,Kombi Doğalgaz,Hayır,4,2+1,0.0,2,Belirtilmemiş,275000.0
57,esenyurt,120,Kombi Doğalgaz,Hayır,1,2+1,0.0,2,Belirtilmemiş,265000.0
58,esenyurt,120,Kombi Doğalgaz,Hayır,3,2+1,0.0,1,Boş,199000.0
59,esenyurt,110,Kombi Doğalgaz,Hayır,1,2+1,0.0,1,Boş,200000.0
0,eyup,90,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,15.5,1,Boş,240000
1,eyup,125,Kombi Doğalgaz,Hayır,1,3+1,4.0,1,Boş,520000
2,eyup,180,Kombi Doğalgaz,Hayır,Müstakil,4+2,20.0,3,Belirtilmemiş,1300000
3,eyup,170,Kombi Doğalgaz,Hayır,3,3+2,0.0,2,Boş,750000
4,eyup,70,Kombi Doğalgaz,Hayır,Kot 1,2+1,1.0,1,Boş,240000
5,eyup,70,Kombi Doğalgaz,Hayır,Kot 1,2+1,1.0,1,Boş,250000
6,eyup,88,Merkezi (Pay Ölçer),Hayır,7,2+1,0.0,2,Boş,505000
7,eyup,60,Kombi Doğalgaz,Hayır,Yüksek giriş,1+1,7.5,1,Boş,165000
8,eyup,170,Kombi Doğalgaz,Hayır,5,4+2,7.5,2,Boş,570000
9,eyup,90,Kombi Doğalgaz,Hayır,Düz giriş,2+1,20.0,1,Boş,450000
10,eyup,140,Merkezi (Pay Ölçer),Hayır,4,2+1,7.5,2,Boş,1450000
11,eyup,350,Kombi Doğalgaz,Hayır,4,4+1,7.5,2,Boş,3000000
12,eyup,140,Kombi Doğalgaz,Hayır,3,2+2,1.0,2,Boş,585000
13,eyup,80,Kombi Doğalgaz,Hayır,1,2+1,1.0,1,Boş,375000
14,eyup,70,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,1.0,1,Boş,340000
15,eyup,110,Kombi Doğalgaz,Hayır,Bahçe katı,3+1,20.0,1,Boş,315000
16,eyup,90,Kombi Doğalgaz,Hayır,2,2+1,4.0,1,Boş,425000
17,eyup,90,Merkezi (Pay Ölçer),Hayır,8,2+1,0.0,1,Boş,425000
18,eyup,90,Kombi Doğalgaz,Hayır,1,2+1,7.5,1,Boş,275000
19,eyup,95,Kombi Doğalgaz,Hayır,6,2+1,0.0,1,Boş,455000
20,eyup,160,Kombi Doğalgaz,Hayır,4,4+2,7.5,3,Boş,650000
21,eyup,70,Kombi Doğalgaz,Hayır,Kot 1,1+1,7.5,1,Boş,199000
22,eyup,90,Kombi Doğalgaz,Hayır,2,2+1,0.0,1,Boş,399000
23,eyup,95,Merkezi (Pay Ölçer),Hayır,3,2+1,2.0,1,Boş,370000
24,eyup,230,Kombi Doğalgaz,Hayır,Düz giriş,6+1,7.5,3,Boş,2000000
25,eyup,60,Kombi Doğalgaz,Hayır,2,1+1,0.0,1,Eşyalı,575000
26,eyup,85,Doğalgaz sobalı,Hayır,1,2+1,20.0,1,Boş,350000
27,eyup,85,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,20.0,1,Boş,280000
28,eyup,600,Kombi Doğalgaz,Hayır,Müstakil,7+2,15.5,5,Boş,47500
29,eyup,230,Kombi Doğalgaz,Hayır,Müstakil,6+1,7.5,3,Boş,2000000
30,eyup,98,Kombi Doğalgaz,Hayır,2,2+1,4.0,1,Boş,310000
31,eyup,60,Kombi Doğalgaz,Hayır,2,1+1,0.0,1,Eşyalı,575000
32,eyup,95,Kombi Doğalgaz,Hayır,3,2+1,7.5,1,Boş,375000
33,eyup,150,Kombi Doğalgaz,Hayır,5,3+1,4.0,2,Boş,680000
34,eyup,105,Kombi Doğalgaz,Hayır,Kot 1,2+1,7.5,1,Boş,295000
35,eyup,110,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,3.0,1,Boş,305000
36,eyup,110,Kombi Doğalgaz,Hayır,Düz giriş,2+1,0.0,2,Boş,305000
37,eyup,220,Kombi Doğalgaz,Hayır,4,4+1,15.5,3,Boş,2550000
38,eyup,100,Kombi Doğalgaz,Hayır,3,2+1,0.0,1,Boş,410000
39,eyup,90,Kombi Doğalgaz,Evet,Düz giriş,2+1,15.5,1,Boş,275000
40,eyup,135,Kombi Doğalgaz,Hayır,2,3+1,15.5,1,Boş,460000
41,eyup,110,Kombi Doğalgaz,Hayır,Düz giriş,2+1,2.0,1,Eşyalı,380000
42,eyup,85,Kombi Doğalgaz,Hayır,1,2+1,2.0,1,Boş,225000
43,eyup,85,Kombi Doğalgaz,Hayır,Düz giriş,2+1,0.0,1,Boş,400000
44,eyup,75,Doğalgaz sobalı,Hayır,2,2+1,15.5,1,Boş,265000
45,eyup,180,Kombi Doğalgaz,Hayır,3,4+1,0.0,1,Boş,310000
46,eyup,225,Kat Kaloriferi,Hayır,Düz giriş,4+1,7.5,2,Boş,1800000
47,eyup,105,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,0.0,1,Boş,365000
48,eyup,100,Merkezi Doğalgaz,Hayır,9,2+1,3.0,1,Belirtilmemiş,395000
49,eyup,70,Kombi Doğalgaz,Hayır,2,1+1,7.5,1,Belirtilmemiş,200000
50,eyup,100,Kombi Doğalgaz,Hayır,3,2+1,4.0,1,Boş,339000
51,eyup,95,Kombi Doğalgaz,Hayır,3,2+1,7.5,1,Boş,395000
52,eyup,100,Kombi Doğalgaz,Hayır,4,2+1,15.5,1,Boş,375000
53,eyup,75,Kombi Doğalgaz,Hayır,Düz giriş,2+1,4.0,1,Boş,240000
54,eyup,70,Kombi Doğalgaz,Hayır,2,1+1,7.5,1,Boş,200000
55,eyup,180,Kombi Doğalgaz,Hayır,Düz giriş,3+2,7.5,2,Boş,350000
56,eyup,115,Merkezi (Pay Ölçer),Hayır,9,3+1,2.0,2,Boş,950000
57,eyup,70,Kombi Doğalgaz,Hayır,Kot 1,2+1,15.5,1,Boş,220000
58,eyup,85,Kombi Doğalgaz,Hayır,1,2+1,15.5,1,Belirtilmemiş,280000
59,eyup,152,Kombi Doğalgaz,Hayır,4,3+1,0.0,2,Belirtilmemiş,750000
0,fatih,85.0,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,20.0,1.0,Belirtilmemiş,520000
1,fatih,130.0,Kombi Doğalgaz,Hayır,3,3+1,20.0,1.0,Boş,455000
2,fatih,85.0,Kombi Doğalgaz,Hayır,3,2+1,20.0,1.0,Boş,345000
3,fatih,160.0,Kombi Doğalgaz,Hayır,Bahçe katı,5+2,7.5,2.0,Eşyalı,820000
4,fatih,80.0,Kombi Doğalgaz,Hayır,Kot 2,1+1,20.0,1.0,Eşyalı,300000
5,fatih,90.0,Merkezi Doğalgaz,Hayır,Yüksek giriş,2+1,20.0,1.0,Boş,520000
6,fatih,70.0,Kombi Doğalgaz,Hayır,Bahçe katı,1+1,20.0,1.0,Boş,250000
7,fatih,120.0,Kombi Doğalgaz,Hayır,2,3+1,20.0,1.0,Belirtilmemiş,950000
8,fatih,,Isıtma yok,Hayır,Müstakil,8+,20.0,,Belirtilmemiş,220000000
9,fatih,78.0,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,20.0,1.0,Boş,165000
10,fatih,200.0,Isıtma yok,Hayır,Düz giriş,1,20.0,,Belirtilmemiş,1500000
11,fatih,75.0,Kombi Doğalgaz,Hayır,Yarı bodrum,1+1,20.0,1.0,Boş,240000
12,fatih,130.0,Kombi Doğalgaz,Hayır,4,3+1,20.0,1.0,Boş,615000
13,fatih,135.0,Kombi Doğalgaz,Hayır,3,3+1,20.0,1.0,Boş,625000
14,fatih,45.0,Doğalgaz sobalı,Hayır,3,1+1,20.0,1.0,Boş,130000
15,fatih,150.0,Kombi Doğalgaz,Hayır,4,3+1,20.0,1.0,Boş,650000
16,fatih,110.0,Kombi Doğalgaz,Hayır,3,3+1,20.0,1.0,Boş,460000
17,fatih,90.0,Kombi Doğalgaz,Hayır,3,2+1,7.5,1.0,Boş,540000
18,fatih,100.0,Sobalı,Hayır,Bahçe katı,2+1,20.0,1.0,Boş,200000
19,fatih,110.0,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,7.5,1.0,Boş,350000
20,fatih,90.0,Kombi Doğalgaz,Hayır,5,2+1,20.0,1.0,Boş,495000
21,fatih,110.0,Kombi Doğalgaz,Hayır,2,3+1,20.0,1.0,Boş,600000
22,fatih,120.0,Kombi Doğalgaz,Hayır,1,3+1,20.0,1.0,Boş,650000
23,fatih,80.0,Kombi Doğalgaz,Hayır,4,2+1,20.0,1.0,Boş,290000
24,fatih,80.0,Kombi Doğalgaz,Hayır,1,2+1,20.0,2.0,Boş,330000
25,fatih,130.0,Kombi Doğalgaz,Hayır,2,3+1,20.0,1.0,Boş,875000
26,fatih,85.0,Kombi Doğalgaz,Hayır,2,2+1,20.0,1.0,Eşyalı,350000
27,fatih,85.0,Kombi Doğalgaz,Hayır,1,2+1,20.0,1.0,Boş,375000
28,fatih,75.0,Kombi Doğalgaz,Hayır,1,2+1,20.0,1.0,Belirtilmemiş,335000
29,fatih,115.0,Kombi Doğalgaz,Hayır,1,3+1,20.0,1.0,Boş,650000
30,fatih,85.0,Kombi Doğalgaz,Hayır,3,2+1,7.5,1.0,Boş,450000
31,fatih,75.0,Kombi Doğalgaz,Hayır,4,1+1,7.5,1.0,Boş,320000
32,fatih,95.0,Kombi Doğalgaz,Hayır,Düz giriş,2+1,20.0,1.0,Boş,425000
33,fatih,120.0,Kombi Doğalgaz,Hayır,Yüksek giriş,3+1,20.0,2.0,Boş,540000
34,fatih,200.0,Kombi Doğalgaz,Hayır,Müstakil,5,20.0,3.0,Boş,1500000
35,fatih,140.0,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,7.5,2.0,Boş,350000
36,fatih,100.0,Kombi Doğalgaz,Hayır,5,2+1,20.0,1.0,Boş,400000
37,fatih,70.0,Kombi Doğalgaz,Hayır,4,1+1,20.0,1.0,Boş,285000
38,fatih,116.0,Kombi Doğalgaz,Hayır,4,2+1,20.0,1.0,Boş,900000
39,fatih,125.0,Kombi Doğalgaz,Hayır,Müstakil,4+1,20.0,2.0,Boş,680000
40,fatih,96.0,Kombi Doğalgaz,Hayır,1,2+1,0.0,2.0,Boş,765000
41,fatih,75.0,Kombi Doğalgaz,Hayır,1,2+1,20.0,1.0,Boş,285000
42,fatih,130.0,Merkezi Doğalgaz,Hayır,2,4+1,20.0,1.0,Boş,500000
43,fatih,90.0,Kombi Doğalgaz,Hayır,3,3+1,20.0,1.0,Eşyalı,400000
44,fatih,140.0,Isıtma yok,Hayır,2,1+1,20.0,1.0,Belirtilmemiş,1100000
45,fatih,80.0,Kombi Doğalgaz,Hayır,1,2+1,20.0,1.0,Boş,285000
46,fatih,60.0,Isıtma yok,Hayır,1,1+1,20.0,1.0,Boş,275000
47,fatih,75.0,Isıtma yok,Hayır,Bahçe katı,1+1,20.0,1.0,Belirtilmemiş,160000
48,fatih,130.0,Kombi Doğalgaz,Hayır,2,3+1,20.0,2.0,Boş,570000
49,fatih,100.0,Kat Kaloriferi,Hayır,5,2+1,20.0,2.0,Eşyalı,750000
50,fatih,90.0,Kombi Doğalgaz,Hayır,3,2+1,0.0,1.0,Boş,675000
51,fatih,75.0,Isıtma yok,Hayır,Kot 3,2+1,20.0,1.0,Eşyalı,320000
52,fatih,78.0,Kombi Doğalgaz,Hayır,3,2+1,15.5,1.0,Boş,405000
53,fatih,145.0,Kombi Doğalgaz,Hayır,2,3+1,15.5,2.0,Eşyalı,1300000
54,fatih,110.0,Kombi Doğalgaz,Hayır,3,2+1,20.0,1.0,Boş,590000
55,fatih,155.0,Kombi Doğalgaz,Hayır,5,3+1,20.0,2.0,Eşyalı,1100000
56,fatih,135.0,Kombi Doğalgaz,Hayır,4,3+1,15.5,2.0,Boş,950000
57,fatih,130.0,Kombi Doğalgaz,Hayır,Kot 1,3+1,4.0,1.0,Boş,530000
58,fatih,98.0,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,20.0,1.0,Boş,550000
59,fatih,90.0,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,20.0,1.0,Boş,330000
0,gaziosmanpasa,150,Kombi Doğalgaz,Hayır,1,3+1,7.5,1,Belirtilmemiş,570000.0
1,gaziosmanpasa,100,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,15.5,1,Boş,350000.0
2,gaziosmanpasa,85,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,0.0,1,Boş,220000.0
3,gaziosmanpasa,90,Kombi Doğalgaz,Hayır,2,2+1,0.0,1,Boş,435000.0
4,gaziosmanpasa,105,Kombi Doğalgaz,Hayır,2,2+1,0.0,1,Boş,
5,gaziosmanpasa,90,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,0.0,1,Boş,325000.0
6,gaziosmanpasa,90,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,15.5,1,Boş,210000.0
7,gaziosmanpasa,110,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,3.0,2,Boş,390000.0
8,gaziosmanpasa,95,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,15.5,1,Boş,375000.0
9,gaziosmanpasa,85,Kombi Doğalgaz,Hayır,Tam bodrum,2+1,15.5,1,Boş,98000.0
10,gaziosmanpasa,85,Kombi Doğalgaz,Hayır,Bahçe katı,2+1,4.0,1,Boş,265000.0
11,gaziosmanpasa,125,Kombi Doğalgaz,Hayır,1,2+1,20.0,1,Boş,240000.0
12,gaziosmanpasa,160,Kombi Doğalgaz,Hayır,4,4+2,1.0,2,Boş,550000.0
13,gaziosmanpasa,137,Kombi Doğalgaz,Hayır,4,3+1,15.5,1,Belirtilmemiş,425000.0
14,gaziosmanpasa,75,Merkezi Doğalgaz,Hayır,1,2+1,7.5,1,Boş,250000.0
15,gaziosmanpasa,190,Kombi Doğalgaz,Hayır,5,4+2,0.0,1,Boş,550000.0
16,gaziosmanpasa,180,Kombi Doğalgaz,Hayır,5,4+1,0.0,2,Boş,685000.0
17,gaziosmanpasa,170,Kombi Doğalgaz,Hayır,5,3+1,0.0,1,Boş,650000.0
18,gaziosmanpasa,110,Kombi Doğalgaz,Hayır,Kot 3,3+1,0.0,1,Boş,415000.0
19,gaziosmanpasa,180,Kombi Doğalgaz,Hayır,5,4+2,0.0,1,Boş,685000.0
20,gaziosmanpasa,100,Kombi Doğalgaz,Hayır,Kot 1,3+1,0.0,1,Boş,285000.0
21,gaziosmanpasa,90,Kombi Doğalgaz,Hayır,3,2+1,15.5,1,Boş,285000.0
22,gaziosmanpasa,85,Kombi Doğalgaz,Hayır,4,2+1,20.0,1,Boş,265000.0
23,gaziosmanpasa,190,Kombi Doğalgaz,Hayır,5,4+2,0.0,1,Boş,545000.0
24,gaziosmanpasa,95,Kombi Doğalgaz,Hayır,Yüksek giriş,2+1,15.5,2,Boş,245000.0
25,gaziosmanpasa,120,Kombi Doğalgaz,Hayır,1,2+1,15.5,1,Boş,239000.0
26,gaziosmanpasa,105,Merkezi Doğalgaz,Hayır,Çatı Katı,2+1,15.5,1,Boş,220000.0
27,gaziosmanpasa,120,Kombi Doğalgaz,Hayır,Bahçe katı,3+1,4.0,1,Boş,310000.0
28,gaziosmanpasa,210,Kombi Doğalgaz,Hayır,6,3+2,0.0,2,Boş,660000.0
29,gaziosmanpasa,120,Kombi Doğalgaz,Hayır,1,3+1,20.0,1,Boş,425000.0
30,gaziosmanpasa,85,Kombi Doğalgaz,Hayır,2,2+1,15.5,1,Boş,275000.0
31,gaziosmanpasa,160,Kombi Doğalgaz,Hayır,3,5+1,7.5,1,Boş,520000.0
32,gaziosmanpasa,85,Kombi Doğalgaz,Hayır,1,2+1,0.0,1,Boş,415000.0
33,gaziosmanpasa,125,Kombi Doğalgaz,Hayır,5,3+1,20.0,1,Boş,365000.0
34,gaziosmanpasa,200,Kombi Doğalgaz,Hayır,4,3+1,20.0,1,Boş,525000.0
35,gaziosmanpasa,86,Kat Kaloriferi,Hayır,3,2+1,20.0,1,Boş,225000.0
36,gaziosmanpasa,130,Kombi Doğalgaz,Hayır,2,2+1,0.0,2,Boş,620000.0
37,gaziosmanpasa,240,Kombi Doğalgaz,Hayır,Çatı Katı,4+2,0.0,2,Boş,620000.0
38,gaziosmanpasa,200,Kombi Doğalgaz,Hayır,Çatı Katı,3+2,0.0,2,Boş,720000.0
39,gaziosmanpasa,85,Merkezi (Pay Ölçer),Hayır,1,1+1,4.0,1,Boş,375000.0
40,gaziosmanpasa,95,Kombi Doğalgaz,Hayır,1,2+1,15.5,1,Belirtilmemiş,275000.0
41,gaziosmanpasa,83,Doğalgaz sobalı,Hayır,5,1+1,20.0,1,Boş,149000.0
